Country Name,Country Code,Series,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020]
Timor-Leste,TLS,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Timor-Leste,TLS,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Timor-Leste,TLS,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Timor-Leste,TLS,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Timor-Leste,TLS,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Timor-Leste,TLS,"Labor force, total",SL.TLF.TOTL.IN,531648,545438,..
Togo,TGO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.36957,..,..
Togo,TGO,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Togo,TGO,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Togo,TGO,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Togo,TGO,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Togo,TGO,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Togo,TGO,"Labor force, total",SL.TLF.TOTL.IN,3596555,3699587,..
Tokelau,TKL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Tokelau,TKL,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Tokelau,TKL,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Tokelau,TKL,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Tokelau,TKL,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Tokelau,TKL,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Tokelau,TKL,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Tonga,TON,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Tonga,TON,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Tonga,TON,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Tonga,TON,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,67.9291000366211,..,..
Tonga,TON,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,39.6949996948242,..,..
Tonga,TON,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,48.0331001281738,..,..
Tonga,TON,"Labor force, total",SL.TLF.TOTL.IN,39833,40750,..
Trinidad and Tobago,TTO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Trinidad and Tobago,TTO,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Trinidad and Tobago,TTO,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Trinidad and Tobago,TTO,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Trinidad and Tobago,TTO,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Trinidad and Tobago,TTO,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Trinidad and Tobago,TTO,"Labor force, total",SL.TLF.TOTL.IN,667593,666722,..
Tunisia,TUN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Tunisia,TUN,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Tunisia,TUN,Internet users (per 100 people),IT.NET.USER.P2,64.19081023,..,..
Tunisia,TUN,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Tunisia,TUN,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Tunisia,TUN,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Tunisia,TUN,"Labor force, total",SL.TLF.TOTL.IN,4061682,4087509,..
Turkey,TUR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Turkey,TUR,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Turkey,TUR,Internet users (per 100 people),IT.NET.USER.P2,71.04276107,..,..
Turkey,TUR,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,79.2755966186523,..,..
Turkey,TUR,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,51.046501159668,..,..
Turkey,TUR,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,60.276798248291,..,..
Turkey,TUR,"Labor force, total",SL.TLF.TOTL.IN,32826049,33368909,..
Turkmenistan,TKM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Turkmenistan,TKM,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,96.05714,..
Turkmenistan,TKM,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Turkmenistan,TKM,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Turkmenistan,TKM,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Turkmenistan,TKM,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Turkmenistan,TKM,"Labor force, total",SL.TLF.TOTL.IN,2614576,2653434,..
Turks and Caicos Islands,TCA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.91435,..,..
Turks and Caicos Islands,TCA,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,0,..,..
Turks and Caicos Islands,TCA,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Turks and Caicos Islands,TCA,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Turks and Caicos Islands,TCA,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Turks and Caicos Islands,TCA,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Turks and Caicos Islands,TCA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Tuvalu,TUV,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Tuvalu,TUV,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Tuvalu,TUV,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Tuvalu,TUV,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Tuvalu,TUV,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Tuvalu,TUV,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Tuvalu,TUV,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Uganda,UGA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.13052,..,..
Uganda,UGA,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Uganda,UGA,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Uganda,UGA,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Uganda,UGA,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Uganda,UGA,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Uganda,UGA,"Labor force, total",SL.TLF.TOTL.IN,15935453,16658615,..
Ukraine,UKR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Ukraine,UKR,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Ukraine,UKR,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Ukraine,UKR,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,72.9256973266602,..,..
Ukraine,UKR,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,41.7934989929199,..,..
Ukraine,UKR,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,69.3197021484375,..,..
Ukraine,UKR,"Labor force, total",SL.TLF.TOTL.IN,20432109,20206988,..
United Arab Emirates,ARE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
United Arab Emirates,ARE,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
United Arab Emirates,ARE,Internet users (per 100 people),IT.NET.USER.P2,98.45000178,..,..
United Arab Emirates,ARE,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,80.2391967773438,..,..
United Arab Emirates,ARE,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,81.8098983764648,..,..
United Arab Emirates,ARE,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,76.6947021484375,..,..
United Arab Emirates,ARE,"Labor force, total",SL.TLF.TOTL.IN,6752973,6840893,..
United Kingdom,GBR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
United Kingdom,GBR,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
United Kingdom,GBR,Internet users (per 100 people),IT.NET.USER.P2,94.89674176,..,..
United Kingdom,GBR,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,83.9393005371094,..,..
United Kingdom,GBR,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,60.5234985351563,..,..
United Kingdom,GBR,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,74.5802001953125,..,..
United Kingdom,GBR,"Labor force, total",SL.TLF.TOTL.IN,34329233,34541393,..
United States,USA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
United States,USA,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
United States,USA,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
United States,USA,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,73.1745986938477,73.1251983642578,..
United States,USA,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,41.9889984130859,42.1861991882324,..
United States,USA,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,57.2184982299805,57.3591995239258,..
United States,USA,"Labor force, total",SL.TLF.TOTL.IN,165483017,166543859,..
Upper middle income,UMC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Upper middle income,UMC,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Upper middle income,UMC,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Upper middle income,UMC,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Upper middle income,UMC,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Upper middle income,UMC,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Upper middle income,UMC,"Labor force, total",SL.TLF.TOTL.IN,1356037201,1358102139,..
Uruguay,URY,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.04759,..,..
Uruguay,URY,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,141.63073,..,..
Uruguay,URY,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Uruguay,URY,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,83.0483016967773,..,..
Uruguay,URY,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,62.5679016113281,..,..
Uruguay,URY,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,76.8266983032227,..,..
Uruguay,URY,"Labor force, total",SL.TLF.TOTL.IN,1749881,1762498,..
Uzbekistan,UZB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Uzbekistan,UZB,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Uzbekistan,UZB,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Uzbekistan,UZB,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Uzbekistan,UZB,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Uzbekistan,UZB,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Uzbekistan,UZB,"Labor force, total",SL.TLF.TOTL.IN,15289093,15453701,..
Vanuatu,VUT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Vanuatu,VUT,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Vanuatu,VUT,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Vanuatu,VUT,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Vanuatu,VUT,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Vanuatu,VUT,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Vanuatu,VUT,"Labor force, total",SL.TLF.TOTL.IN,125122,128570,..
"Venezuela, RB",VEN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
"Venezuela, RB",VEN,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
"Venezuela, RB",VEN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
"Venezuela, RB",VEN,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
"Venezuela, RB",VEN,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
"Venezuela, RB",VEN,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
"Venezuela, RB",VEN,"Labor force, total",SL.TLF.TOTL.IN,12554309,12364707,..
Vietnam,VNM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.16745,..,..
Vietnam,VNM,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Vietnam,VNM,Internet users (per 100 people),IT.NET.USER.P2,70.34963558,..,..
Vietnam,VNM,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,88.3764038085938,..,..
Vietnam,VNM,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,78.3650970458984,..,..
Vietnam,VNM,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,76.6416015625,..,..
Vietnam,VNM,"Labor force, total",SL.TLF.TOTL.IN,56915235,57364217,..
Virgin Islands (U.S.),VIR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Virgin Islands (U.S.),VIR,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Virgin Islands (U.S.),VIR,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Virgin Islands (U.S.),VIR,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Virgin Islands (U.S.),VIR,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Virgin Islands (U.S.),VIR,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Virgin Islands (U.S.),VIR,"Labor force, total",SL.TLF.TOTL.IN,52142,51981,..
West Bank and Gaza,PSE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
West Bank and Gaza,PSE,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
West Bank and Gaza,PSE,Internet users (per 100 people),IT.NET.USER.P2,64.39999371,..,..
West Bank and Gaza,PSE,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,74.0764999389648,..,..
West Bank and Gaza,PSE,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,40.7327003479004,..,..
West Bank and Gaza,PSE,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,37.3620986938477,..,..
West Bank and Gaza,PSE,"Labor force, total",SL.TLF.TOTL.IN,1214123,1261658,..
World,WLD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
World,WLD,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
World,WLD,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
World,WLD,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
World,WLD,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
World,WLD,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
World,WLD,"Labor force, total",SL.TLF.TOTL.IN,3427481440,3460296142,..
"Yemen, Rep.",YEM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
"Yemen, Rep.",YEM,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
"Yemen, Rep.",YEM,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
"Yemen, Rep.",YEM,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
"Yemen, Rep.",YEM,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
"Yemen, Rep.",YEM,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
"Yemen, Rep.",YEM,"Labor force, total",SL.TLF.TOTL.IN,6545429,6734740,..
Zambia,ZMB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.61809,..,..
Zambia,ZMB,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Zambia,ZMB,Internet users (per 100 people),IT.NET.USER.P2,14.2999971,..,..
Zambia,ZMB,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Zambia,ZMB,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Zambia,ZMB,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Zambia,ZMB,"Labor force, total",SL.TLF.TOTL.IN,7134980,7401808,..
Zimbabwe,ZWE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.87135,..,..
